audio_stop_number,object_id,media_url,title,in_gallery_version,stop_type,Summary,Comments,Keep?,media_url,audio file URL, collections URL,media_url
199,1089,p199.mp3,"Bowl Depicting a Seated King, Persia",1,extended,,,,p199.mp3,https://audio-tours.s3.amazonaws.com/p199.mp3,http://collections.artsmia.org/art/1094,
199,1094,p199.mp3,"Bowl Depicting Ladies on Horseback, Persia",1,extended,,,,p199.mp3,https://audio-tours.s3.amazonaws.com/p199.mp3,http://collections.artsmia.org/art/500,
199,1094,p199.mp3,"Bowl Depicting Ladies on Horseback, Persia",1,extended,,,,p199.mp3,https://audio-tours.s3.amazonaws.com/p199.mp3,http://collections.artsmia.org/art/1089,
199,1094,p199.mp3,"Bowl Depicting Ladies on Horseback, Persia",1,extended,,,,p199.mp3,https://audio-tours.s3.amazonaws.com/p199.mp3,http://collections.artsmia.org/art/1094,
202,5752,p202.mp3,"Tshuogh, Mortuary Panel",1,extended,,,,p202.mp3,https://audio-tours.s3.amazonaws.com/p202.mp3,http://collections.artsmia.org/art/5752,
204,5754,p204.mp3,"Iatmul, Kundu Drum",1,extended,,,,p204.mp3,https://audio-tours.s3.amazonaws.com/p204.mp3,http://collections.artsmia.org/art/5754,
205,5750,p205.mp3,"Tahiti, Tapa",1,extended,,,,p205.mp3,https://audio-tours.s3.amazonaws.com/p205.mp3,http://collections.artsmia.org/art/5750,
206,178,p206.mp3,"Hawai, Tapa Cloth",1,extended,,,,p206.mp3,https://audio-tours.s3.amazonaws.com/p206.mp3,http://collections.artsmia.org/art/178,
211,5788,p211.mp3,The Bodhisattva Kuan-Yin,1,extended,,,,p211.mp3,https://audio-tours.s3.amazonaws.com/p211.mp3,http://collections.artsmia.org/art/5788,
212,5891,p212.mp3,"Rapa Nui (Easter Island), Command Staff",1,extended,,,,p212.mp3,https://audio-tours.s3.amazonaws.com/p212.mp3,http://collections.artsmia.org/art/5891,
214,5600,p214.mp3,"Maori New Zealand, Tekoteko Figure",1,extended,,,,p214.mp3,https://audio-tours.s3.amazonaws.com/p214.mp3,http://collections.artsmia.org/art/5600,
215,5814,p215.mp3,Folding Roundback Armchair,1,extended,,,,p215.mp3,https://audio-tours.s3.amazonaws.com/p215.mp3,http://collections.artsmia.org/art/5814,
218,9061,p218.mp3,Standing Screen with Marble Panel,1,extended,,,,p218.mp3,https://audio-tours.s3.amazonaws.com/p218.mp3,http://collections.artsmia.org/art/9061,
220,827,p220.mp3,Owl-Shaped Tsun (Ritual Wine Vessel),1,extended,,,,p220.mp3,https://audio-tours.s3.amazonaws.com/p220.mp3,http://collections.artsmia.org/art/827,
221,4757,p221.mp3,Cosmetic Case and Mirror Stand,1,extended,,,,p221.mp3,https://audio-tours.s3.amazonaws.com/p221.mp3,http://collections.artsmia.org/art/4757,
222,5969,p222.mp3,"Solomon Islands, Kapkap",1,extended,,,,p222.mp3,https://audio-tours.s3.amazonaws.com/p222.mp3,http://collections.artsmia.org/art/5969,
231,10020,p231.mp3,Double Gourd-Shaped Ewer,1,extended,,,,p231.mp3,https://audio-tours.s3.amazonaws.com/p231.mp3,http://collections.artsmia.org/art/10020,
232,5176,p232.mp3,Kuo Tzu-i's Banquet,1,extended,,,,p232.mp3,https://audio-tours.s3.amazonaws.com/p232.mp3,http://collections.artsmia.org/art/5176,
233,4812,p233.mp3,Ch'aekkori,1,extended,,,,p233.mp3,https://audio-tours.s3.amazonaws.com/p233.mp3,http://collections.artsmia.org/art/4812,
241,4738,p241.mp3,"Parinirvana of the Sakyamuni, the Historic Buddha",1,extended,,,,p241.mp3,https://audio-tours.s3.amazonaws.com/p241.mp3,http://collections.artsmia.org/art/4738,
250,,p250.mp3,Japanese Woodblock Prints,1,extended,,,,p250.mp3,https://audio-tours.s3.amazonaws.com/p250.mp3,http://collections.artsmia.org/art/,
251,3524,p251.mp3,"Jizo, Japan, Kamakura Period",1,extended,,,,p251.mp3,https://audio-tours.s3.amazonaws.com/p251.mp3,http://collections.artsmia.org/art/3524,
252,4867,p252.mp3,"Priest Gyoki, Japan, Edo Period",1,extended,,,,p252.mp3,https://audio-tours.s3.amazonaws.com/p252.mp3,http://collections.artsmia.org/art/4867,
252,4867,p252.mp3,"Priest Gyoki, Japan, Edo Period",1,extended,,,,p252.mp3,https://audio-tours.s3.amazonaws.com/p252.mp3,http://collections.artsmia.org/art/4867,
253,,p253.mp3,Netsuke Panel,1,extended,,,,p253.mp3,https://audio-tours.s3.amazonaws.com/p253.mp3,http://collections.artsmia.org/art/,
256,3216,p256.mp3,Door Panels,1,extended,,,,p256.mp3,https://audio-tours.s3.amazonaws.com/p256.mp3,http://collections.artsmia.org/art/3216,
257,2991,p257.mp3,"Ewer, India",1,extended,,,,p257.mp3,https://audio-tours.s3.amazonaws.com/p257.mp3,http://collections.artsmia.org/art/2991,
271,5369,p271.mp3,Shiva's Family (Uma-Mahaeshvara),1,extended,,,,p271.mp3,https://audio-tours.s3.amazonaws.com/p271.mp3,http://collections.artsmia.org/art/5369,
272,5450,p272.mp3,Cosmic Parsvanatha,1,extended,,,,p272.mp3,https://audio-tours.s3.amazonaws.com/p272.mp3,http://collections.artsmia.org/art/5450,
291,5160,p291.mp3,Prajnaparamita (Goddess of Transcendence Wisdom),1,extended,,,,p291.mp3,https://audio-tours.s3.amazonaws.com/p291.mp3,http://collections.artsmia.org/art/5160,
292,12058,p292.mp3,Enshrined Buddha,1,extended,,,,p292.mp3,https://audio-tours.s3.amazonaws.com/p292.mp3,http://collections.artsmia.org/art/12058,
302,2613,p302.mp3,Standing Deity,1,extended,,,,p302.mp3,https://audio-tours.s3.amazonaws.com/p302.mp3,http://collections.artsmia.org/art/2613,
303,209,p303.mp3,"Persia, Relief-Carved Fragment from Persepolis",1,extended,,,,p303.mp3,https://audio-tours.s3.amazonaws.com/p303.mp3,http://collections.artsmia.org/art/209,
304,198,p304.mp3,Red-Figure Hydria,1,extended,,,,p304.mp3,https://audio-tours.s3.amazonaws.com/p304.mp3,http://collections.artsmia.org/art/198,
306,1225,p306.mp3,Manuscript of the Baharistan',1,extended,,,,p306.mp3,https://audio-tours.s3.amazonaws.com/p306.mp3,http://collections.artsmia.org/art/1225,
430,5368,p430.mp3,Nok Seated Dignitary,1,extended,,,,p430.mp3,https://audio-tours.s3.amazonaws.com/p430.mp3,http://collections.artsmia.org/art/5368,
431,1312,p431.mp3,"Benin, Tusk",1,extended,,,,p431.mp3,https://audio-tours.s3.amazonaws.com/p431.mp3,http://collections.artsmia.org/art/1312,
436,5448,p436.mp3,Vigango,1,extended,,,,p436.mp3,https://audio-tours.s3.amazonaws.com/p436.mp3,http://collections.artsmia.org/art/5448,
438,3778,p438.mp3,"Kuba, Yet Belt",1,extended,,,,p438.mp3,https://audio-tours.s3.amazonaws.com/p438.mp3,http://collections.artsmia.org/art/3778,
441,3862,p441.mp3,"Songye, Male Power Figure",1,extended,,,,p441.mp3,https://audio-tours.s3.amazonaws.com/p441.mp3,http://collections.artsmia.org/art/3862,
442,5773,p442.mp3,"Swahili, Door",1,extended,,,,p442.mp3,https://audio-tours.s3.amazonaws.com/p442.mp3,http://collections.artsmia.org/art/5773,
443,1937,p443.mp3,"Mende, Sierra Leone, Sande Society Mask",1,extended,,,,p443.mp3,https://audio-tours.s3.amazonaws.com/p443.mp3,http://collections.artsmia.org/art/1937,
444,2032,p444.mp3,"Ijaw Nigeria, Duein Fobara (Ekeine Society Memorial Screen)",1,extended,,,,p444.mp3,https://audio-tours.s3.amazonaws.com/p444.mp3,http://collections.artsmia.org/art/2032,
445,3909,p445.mp3,"Asante, Ghana, Akonkromfi",1,extended,,,,p445.mp3,https://audio-tours.s3.amazonaws.com/p445.mp3,http://collections.artsmia.org/art/3909,
502,1586,p502.mp3,"Mariotto di Nardo, The Coronation of the Virgin",1,extended,,,,p502.mp3,https://audio-tours.s3.amazonaws.com/p502.mp3,http://collections.artsmia.org/art/1586,
520,4035,p520.mp3,"Master of Embroidered Foliage, Madonna and Child in a Landscape",1,extended,,,,p520.mp3,https://audio-tours.s3.amazonaws.com/p520.mp3,http://collections.artsmia.org/art/4035,
525,2226,p525.mp3,Tazza,1,extended,,,,p525.mp3,https://audio-tours.s3.amazonaws.com/p525.mp3,http://collections.artsmia.org/art/2226,
601,3384,p601.mp3,Scenes of Plains Indian Life (Elk Hide),1,extended,,,,p601.mp3,https://audio-tours.s3.amazonaws.com/p601.mp3,http://collections.artsmia.org/art/3384,
602,2227,p602.mp3,"Haida, Chief's Rattle",1,extended,,,,p602.mp3,https://audio-tours.s3.amazonaws.com/p602.mp3,http://collections.artsmia.org/art/2227,
605,,p605.mp3,Woodlands Panel,1,extended,,,,p605.mp3,https://audio-tours.s3.amazonaws.com/p605.mp3,http://collections.artsmia.org/art/,
609,,p609.mp3,"Chimu, Ear Spools",1,extended,,,,p609.mp3,https://audio-tours.s3.amazonaws.com/p609.mp3,http://collections.artsmia.org/art/,
611,2866,p611.mp3,"Inuit, Mask",1,extended,,,,p611.mp3,https://audio-tours.s3.amazonaws.com/p611.mp3,http://collections.artsmia.org/art/2866,
612,698,p612.mp3,"Moche, Vessel",1,extended,,,,p612.mp3,https://audio-tours.s3.amazonaws.com/p612.mp3,http://collections.artsmia.org/art/698,
616,5783,p616.mp3,"Woodlands Region, Belt Cup",1,extended,,,,p616.mp3,https://audio-tours.s3.amazonaws.com/p616.mp3,http://collections.artsmia.org/art/5783,
701,1886,p701.mp3,"Gerrit van Honthorst, Denial of St. Peter",1,extended,,,,p701.mp3,https://audio-tours.s3.amazonaws.com/p701.mp3,http://collections.artsmia.org/art/1886,
710,1570,p710.mp3,"Piranesi, Table",1,extended,"Describes details of the legs, skulls which go back to ancient 
classical sculpture",No audio available online,X,p710.mp3,https://audio-tours.s3.amazonaws.com/p710.mp3,http://collections.artsmia.org/art/1570,
713,2420,p713.mp3,Writing Desk,1,extended,"Looks like jewel box at first, points out photo to left (still there?) talks 
about room where it might have been, 18th century Venice --> extravagent, 
lots of laquered wood, points out relief on top and its meaning","Very interestings, lots of info!",Yes,p713.mp3,https://audio-tours.s3.amazonaws.com/p713.mp3,http://collections.artsmia.org/art/2420,
715,1748,p715.mp3,"Vincenzo Coaci, Inkstand and case",1,extended,"Describes monument, silver model also had function as ink stand, describes 
how it worked, lots of details",Repetitive of label and long,No,p715.mp3,https://audio-tours.s3.amazonaws.com/p715.mp3,http://collections.artsmia.org/art/1748,
715,1748,p715.mp3,"Vincenzo Coaci, Inkstand and case",1,extended,"Describes monument, silver model also had function as ink stand, describes 
how it worked, lots of details",Repetitive of label and long,No,p715.mp3,https://audio-tours.s3.amazonaws.com/p715.mp3,http://collections.artsmia.org/art/1748,
715,1748,p715.mp3,"Vincenzo Coaci, Inkstand and case",1,extended,"Describes monument, silver model also had function as ink stand, describes 
how it worked, lots of details",Repetitive of label and long,No,p715.mp3,https://audio-tours.s3.amazonaws.com/p715.mp3,http://collections.artsmia.org/art/1748,
715,1748,p715.mp3,"Vincenzo Coaci, Inkstand and case",1,extended,"Describes monument, silver model also had function as ink stand, describes 
how it worked, lots of details",Repetitive of label and long,No,p715.mp3,https://audio-tours.s3.amazonaws.com/p715.mp3,http://collections.artsmia.org/art/1748,
717,1520,p717.mp3,"Giovanni Giardini da Forli, Holy Water Stoup",1,extended,,,,p717.mp3,https://audio-tours.s3.amazonaws.com/p717.mp3,http://collections.artsmia.org/art/1520,
718,593,p718.mp3,"Copley, Mrs. Nathaniel Allen",1,extended,"Talks about sitter, painted in the colonies, not idealized features, 
American colonists wanted to look like aristocrats, elements of portrait 
copied from Enlish painting, undertones are coming through",Helpful to mention masculinity of the subject,Yes,p718.mp3,https://audio-tours.s3.amazonaws.com/p718.mp3,http://collections.artsmia.org/art/593,
719,5771,p719.mp3,"Attributed Welby Northmore Pugin, Side cabinet",1,extended,,,,p719.mp3,https://audio-tours.s3.amazonaws.com/p719.mp3,http://collections.artsmia.org/art/5771,
722,11955,p722.mp3,"Adam Leckhardt, St. Jerome",1,extended,,,,p722.mp3,https://audio-tours.s3.amazonaws.com/p722.mp3,http://collections.artsmia.org/art/11955,
724,2127,p724.mp3,"Frederick, Lord Leighton, Jonathan's Token to David",1,extended,,,,p724.mp3,https://audio-tours.s3.amazonaws.com/p724.mp3,http://collections.artsmia.org/art/2127,
725,1272,p725.mp3,"Seurat, Port-en-Bessin",1,extended,,,,p725.mp3,https://audio-tours.s3.amazonaws.com/p725.mp3,http://collections.artsmia.org/art/1272,
726,,p726.mp3,"Paulus Moreelse, Lucas van Voorst and Catharina van Voorst",1,extended,"Many artists made living painting portraits, display of clothing important, 
this is a married couple, points out precision of details in clothing",No audio available online,X,p726.mp3,https://audio-tours.s3.amazonaws.com/p726.mp3,http://collections.artsmia.org/art/,
727,1227,p727.mp3,"Jean-Baptiste-SimÃ©on Chardin, The Attributes of the Arts",1,extended,"Points out compositional elements, artist's process, explains 
the different symbols",A little long but good,Yes,p727.mp3,https://audio-tours.s3.amazonaws.com/p727.mp3,http://collections.artsmia.org/art/1227,
728,1163,p728.mp3,"Pierre Auguste Renoir, The Piazza San Marco, Venice",1,extended,,,,p728.mp3,https://audio-tours.s3.amazonaws.com/p728.mp3,http://collections.artsmia.org/art/1163,
729,4578,p729.mp3,"Delacroix, View of Tangier",1,extended,No audio available online,Not on view (01/27/2016). ,X,p729.mp3,https://audio-tours.s3.amazonaws.com/p729.mp3,http://collections.artsmia.org/art/4578,
730,1655,p730.mp3,"Gustave Caillebotte, Nude on a Couch",1,extended,,,,p730.mp3,https://audio-tours.s3.amazonaws.com/p730.mp3,http://collections.artsmia.org/art/1655,
750,452,p750.mp3,"Jasper Cropsey, Catskill Mountain House",1,extended,"Discusses the idealized landscape, the hotel, and Hidson River School
artists.",,Yes,p750.mp3,https://audio-tours.s3.amazonaws.com/p750.mp3,http://collections.artsmia.org/art/452,
760,5054,p760.mp3,"Hope, Library table",1,extended,,,,p760.mp3,https://audio-tours.s3.amazonaws.com/p760.mp3,http://collections.artsmia.org/art/5054,
780,8024,p780.mp3,Charleston Drawing Room,1,extended,,,,p780.mp3,https://audio-tours.s3.amazonaws.com/p780.mp3,http://collections.artsmia.org/art/8024,
780,8024,p780.mp3,Charleston Drawing Room,1,extended,,,,p780.mp3,https://audio-tours.s3.amazonaws.com/p780.mp3,http://collections.artsmia.org/art/8010,
780,8010,p780.mp3,Charleston Dining Room,1,extended,,,,p780.mp3,https://audio-tours.s3.amazonaws.com/p780.mp3,http://collections.artsmia.org/art/8024,
780,8010,p780.mp3,Charleston Dining Room,1,extended,,,,p780.mp3,https://audio-tours.s3.amazonaws.com/p780.mp3,http://collections.artsmia.org/art/8010,
781,8278,p781.mp3,Connecticut Room,1,extended,,,,p781.mp3,https://audio-tours.s3.amazonaws.com/p781.mp3,http://collections.artsmia.org/art/8278,
782,,p782.mp3,MacFarlane Memorial Room,1,extended,,,,p782.mp3,https://audio-tours.s3.amazonaws.com/p782.mp3,http://collections.artsmia.org/art/,
783,9668,p783.mp3,Queen Anne Room,1,extended,,,,p783.mp3,https://audio-tours.s3.amazonaws.com/p783.mp3,http://collections.artsmia.org/art/9668,
784,14863,p784.mp3,Northumberland Room,1,extended,,,,p784.mp3,https://audio-tours.s3.amazonaws.com/p784.mp3,http://collections.artsmia.org/art/14863,
785,14157,p785.mp3,Tudor room,1,extended,,,,p785.mp3,https://audio-tours.s3.amazonaws.com/p785.mp3,http://collections.artsmia.org/art/14157,
786,14019,p786.mp3,Providence Parlor,1,extended,,,,p786.mp3,https://audio-tours.s3.amazonaws.com/p786.mp3,http://collections.artsmia.org/art/14019,
787,,p787.mp3,Judaica overview,1,extended,,,,p787.mp3,https://audio-tours.s3.amazonaws.com/p787.mp3,http://collections.artsmia.org/art/,
791,,p791.mp3,18th C Silk Textiles,1,extended,,,,p791.mp3,https://audio-tours.s3.amazonaws.com/p791.mp3,http://collections.artsmia.org/art/,
795,5566,p795.mp3,Menorah,1,extended,,,,p795.mp3,https://audio-tours.s3.amazonaws.com/p795.mp3,http://collections.artsmia.org/art/5566,
796,13202,p796.mp3,Torah crown,1,extended,,,,p796.mp3,https://audio-tours.s3.amazonaws.com/p796.mp3,http://collections.artsmia.org/art/13202,
797,5604,p797.mp3,Yad (Torah pointer),1,extended,,,,p797.mp3,https://audio-tours.s3.amazonaws.com/p797.mp3,http://collections.artsmia.org/art/5604,
799,5556,p799.mp3,Tzedakah (alms),1,extended,,,,p799.mp3,https://audio-tours.s3.amazonaws.com/p799.mp3,http://collections.artsmia.org/art/5556,
801,,p801.mp3,MAEP Overview,1,extended,,,,p801.mp3,https://audio-tours.s3.amazonaws.com/p801.mp3,http://collections.artsmia.org/art/,
803,4725,p803.mp3,"Jean-Ãmile Puiforcat, Coffee and Tea Service",1,extended,,,,p803.mp3,https://audio-tours.s3.amazonaws.com/p803.mp3,http://collections.artsmia.org/art/4725,
834,19689,p834.mp3,"Frank Lloyd Wright, Hallway",1,extended,"Talks about design on windows, points out low ceilings, Wright liked to 
create sense of compression in hallways",Necessary,Yes,p834.mp3,https://audio-tours.s3.amazonaws.com/p834.mp3,http://collections.artsmia.org/art/19689,
850,45,p850.mp3,"Childe Hassam, Isles of Shoals",1,extended,"Discusses the influence Impressionists had on Hassam; and the different 
ways that influence is present in the painting.",,Yes,p850.mp3,https://audio-tours.s3.amazonaws.com/p850.mp3,http://collections.artsmia.org/art/45,
851,1385,p851.mp3,"George Bellows, Mrs. T. in Cream Silk, No 2",1,extended,"Talks about the subject of the portrait, unusual genre for the artist, points 
out use of color, details","Interesting, could be shorter",Yes,p851.mp3,https://audio-tours.s3.amazonaws.com/p851.mp3,http://collections.artsmia.org/art/1385,
852,1318,p852.mp3,"Paul Klee, Howling Dog",1,extended,,,,p852.mp3,https://audio-tours.s3.amazonaws.com/p852.mp3,http://collections.artsmia.org/art/1318,
853,1355,p853.mp3,"Francis Bacon, Study for Portrait VI",1,extended,,,,p853.mp3,https://audio-tours.s3.amazonaws.com/p853.mp3,http://collections.artsmia.org/art/1355,
854,3291,p854.mp3,"Dali, Portrait of Juan de Pareja, the Assistant to VelÃ¡zquez",1,extended,,,,p854.mp3,https://audio-tours.s3.amazonaws.com/p854.mp3,http://collections.artsmia.org/art/3291,
860,1517,p860.mp3,"Pablo Picasso, Woman in an Armchair",1,extended,,,,p860.mp3,https://audio-tours.s3.amazonaws.com/p860.mp3,http://collections.artsmia.org/art/1517,
862,1555,p862.mp3,"Jean MirÃ³, Head of a Woman",1,extended,,,,p862.mp3,https://audio-tours.s3.amazonaws.com/p862.mp3,http://collections.artsmia.org/art/1555,
1201,,1201-intro.mp3,"Introduction, Christian Peterson, Associate Curator of Photography and New Media",1,quick,,,,1201-intro.mp3,https://audio-tours.s3.amazonaws.com/1201-intro.mp3,http://collections.artsmia.org/art/,
1202,,1202-beard.mp3,"Peter Beard, From the video \""With Peter Beard in Africa,\"" 1988",1,quick,,,,1202-beard.mp3,https://audio-tours.s3.amazonaws.com/1202-beard.mp3,http://collections.artsmia.org/art/,
1203,,1203-coplans.mp3,"John Coplans, Film in the Cities, Saint Paul, MN, October 27, 1985",1,quick,,,,1203-coplans.mp3,https://audio-tours.s3.amazonaws.com/1203-coplans.mp3,http://collections.artsmia.org/art/,
1204,,1204-friedlander.mp3,"Lee Friedlander, Presentation at MIA, December 5, 1987",1,quick,,,,1204-friedlander.mp3,https://audio-tours.s3.amazonaws.com/1204-friedlander.mp3,http://collections.artsmia.org/art/,
1205,,1205-gellert.mp3,"Vance Gellert, Interview at MIA, January 2011",1,quick,,,,1205-gellert.mp3,https://audio-tours.s3.amazonaws.com/1205-gellert.mp3,http://collections.artsmia.org/art/,
1206,,1206-heinecken.mp3,"Robert Heinecken, Presentation at the Minneapolis College of Art & Design, February 10, 1983",1,quick,,,,1206-heinecken.mp3,https://audio-tours.s3.amazonaws.com/1206-heinecken.mp3,http://collections.artsmia.org/art/,
1207,,1207-lee.mp3,"Wellington Lee, From the video \""Wellington Lee: 60 Years of Artistic Photography,\"" 1999",1,quick,,,,1207-lee.mp3,https://audio-tours.s3.amazonaws.com/1207-lee.mp3,http://collections.artsmia.org/art/,
1208,,1208-liebling.mp3,"Jerome Liebling, Speaking in 1980",1,quick,,,,1208-liebling.mp3,https://audio-tours.s3.amazonaws.com/1208-liebling.mp3,http://collections.artsmia.org/art/,
1209,,1209-verburg.mp3,"Joann Verburg, Film in the Cities, Saint Paul, MN, February 24, 1982",1,quick,,,,1209-verburg.mp3,https://audio-tours.s3.amazonaws.com/1209-verburg.mp3,http://collections.artsmia.org/art/,
